world,hour_utc,rel,bias_factor
Solidera,8,0.4569140875986539,2.1885952461119653
Solidera,9,0.4637268980610898,2.156441656028897
Solidera,10,0.46216762806088435,2.1637171002125304
Solidera,11,0.4800992330632466,2.0829027232965056
Solidera,12,0.5321788510701074,1.8790675315059888
Solidera,13,0.6104542050804191,1.6381245172490269
Solidera,14,0.7493851620987214,1.3344272752871287
Solidera,15,0.8310909101094851,1.203237802069407
Solidera,16,0.878024937115668,1.1389198162013745
Solidera,17,0.9520902621254251,1.0503205838568521
Solidera,18,1.0294300541356136,0.9714113124856013
Solidera,19,1.0883704601433781,0.9188047972822264
Solidera,20,1.114254342146788,0.8974611649915952
Solidera,21,1.138734881150013,0.8781675318403313
Solidera,22,1.2835910641690957,0.779064320338914
Solidera,23,1.2505345401647412,0.7996580405274238
Sombra,0,1.9425406756936308,0.5147897351714018
Sombra,1,1.9304376185242003,0.5180172570220061
Sombra,2,1.6359298940680527,0.6112731380641921
Sombra,3,1.2849412361545618,0.7782457063894188
Sombra,4,0.9339525782410707,1.0707181748813388
Sombra,5,0.5264829868702364,1.899396609080689
Sombra,6,0.3651088912778268,2.738908922486518
Sombra,7,0.24609549577842468,4.063463237459507
Sombra,8,0.11947889769822637,8.36967882416984
Sombra,9,0.1492710384229789,6.699223175271079
Sombra,10,0.23399243860899396,4.27364237043155
Sombra,11,0.3832634770319729,2.6091711314213675
Sombra,12,0.6172559156409668,1.620073578333529
Sombra,13,0.8149391827416687,1.2270854330942076
Sombra,14,0.9117636400971144,1.0967754755974775
Sombra,15,1.0993610262232907,0.9096192935230455
Sombra,16,1.1800480740194954,0.8474231025129229
Sombra,17,1.2203915979175979,0.8194091156529915
Sombra,18,1.236529007476839,0.8087153588418594
Sombra,19,1.157859135875539,0.8636629180663065
Sombra,20,1.1094469071978161,0.9013500272182907
Sombra,21,1.4261435697979201,0.7011916760538329
Sombra,22,1.6966003473148143,0.5894140017021016
Sombra,23,1.7650291705419805,0.5665628742514969
Sonira,0,0.3788164779124445,2.639800690589624
Sonira,1,0.2801951564121244,3.5689410652379454
Sonira,2,0.2460924564540698,4.063513422593016
Sonira,3,0.270978210477515,3.6903336184773314
Sonira,4,0.3419486941740071,2.9244153203027907
Sonira,5,0.5078537209969755,1.9690709325450735
Sonira,6,0.6645418018853345,1.5047962327771642
Sonira,7,0.7880488774090999,1.2689568231957138
Sonira,8,0.8049938780119585,1.2422454720645024
Sonira,9,1.1382928229242553,0.8785085699047251
Sonira,10,1.1926728039384504,0.8384529241362717
Sonira,11,1.1355277391438725,0.8806477953184542
Sonira,12,1.1198589310550366,0.8929696163229098
Sonira,13,1.160413493167318,0.861761782233785
Sonira,14,1.1963595823122943,0.8358690938615835
Sonira,15,1.2516612579199504,0.7989382060621026
Sonira,16,1.4120361171821532,0.7081971826581824
Sonira,17,1.6940746627811996,0.5902927550774404
Sonira,18,1.8000695410292071,0.5555340931041144
Sonira,19,1.916203059805285,0.5218653601887135
Sonira,20,1.7235688897719494,0.5801914886803933
Sonira,21,1.401897476654083,0.7133189242816143
Sonira,22,0.9489200337600893,1.0538295793350538
Sonira,23,0.6073967370907566,1.6463703851780505
Stralis,0,0.9910428978569579,1.0090380569422486
Stralis,1,0.9992844188370572,1.0007160935860238
Stralis,2,1.021948601532331,0.9785227931234304
Stralis,3,1.0095863200621815,0.9905047048759624
Stralis,4,1.019888221287306,0.9804996068469122
Stralis,5,1.0528543052077037,0.9497990320728406
Stralis,6,1.0610958261878032,0.9424219522120806
Stralis,7,1.1393902754987477,0.8776623967255363
Stralis,8,0.9962730938635593,1.0037408479255299
Stralis,9,1.2671338506902892,0.7891826103889781
Stralis,10,1.2794961321604383,0.7815576576315967
Stralis,11,1.4587492134776012,0.6855187929226293
Stralis,12,1.5679493664639188,0.6377756969634973
Stralis,13,1.401058566616905,0.7137460373370905
Stralis,14,1.2444696679950158,0.8035551413728832
Stralis,15,0.9580768139365601,1.0437576459983258
Stralis,16,0.7273142264937758,1.374921545011959
Stralis,17,0.6593216784079553,1.5167103293413173
Stralis,18,0.6675631993880548,1.4979855104605604
Stralis,19,0.6861066215932785,1.457499415583248
Stralis,20,0.620174453752483,1.61244951956552
Stralis,21,0.6675631993880548,1.4979855104605604
Stralis,22,0.6590046968317976,1.5174398677392689
Stralis,23,0.8200313375198945,1.2194655914302046
Talera,0,1.4867951506166974,0.6725876120763623
Talera,1,1.6572813293330257,0.6033978554518868
Talera,2,1.659792171434886,0.6024850684381181
Talera,3,1.4706002190596972,0.6799944587519514
Talera,4,1.3092786140151598,0.7637793738441231
Talera,5,1.1081601616561334,0.9023966341702004
Talera,6,0.8561971567344319,1.167955291762516
Talera,7,0.582766451841823,1.7159532722577249
Talera,8,0.2948694336084947,3.3913315048033232
Talera,9,0.32414971535019105,3.0849942253370872
Talera,10,0.36143572056281953,2.766743692191858
Talera,11,0.4032412415587969,2.4799050715505477
Talera,12,0.4960168572225426,2.016060513748509
Talera,13,0.61791824126787,1.6183370763552132
Talera,14,0.7848892410415935,1.2740651135349264
Talera,15,0.9336566355768284,1.0710575621648997
Talera,16,1.031453935444295,0.9695052446227311
Talera,17,1.0997488406149007,0.9092985262352008
Talera,18,1.1715589247281113,0.853563554417098
Talera,19,1.2871832035187871,0.776890187244744
Talera,20,1.2095981825712978,0.8267208188708208
Talera,21,1.1886326510207625,0.8413028189501858
Talera,22,1.2868258913735227,0.7771059058600596
Talera,23,1.3480711244889048,0.7418006230043172
Tempestera,0,1.3471570717839376,0.742303938378749
Tempestera,1,1.5800906183368872,0.6328750948806611
Tempestera,2,1.9806769722814501,0.504877884680078
Tempestera,3,1.9020433546552948,0.5257503713322186
Tempestera,4,1.7477434257285005,0.5721663633683397
Tempestera,5,1.480685856432125,0.6753627014508058
Tempestera,6,1.0652629708599857,0.9387353426851034
Tempestera,7,0.7106698649609097,1.4071231232732866
Tempestera,8,0.36748947569843093,2.721166362926321
Tempestera,9,0.3501421464108031,2.8559829493555267
Tempestera,10,0.32046908315565037,3.120425815036593
Tempestera,11,0.3353056147832268,2.9823538763181596
Tempestera,12,0.3620113717128643,2.7623441641307545
Tempestera,13,0.40207000710732055,2.4871290629073957
Tempestera,14,0.5875266524520255,1.7020504445654148
Tempestera,15,0.676545842217484,1.4780964387015443
Tempestera,16,0.8115582800284293,1.2321973967968998
Tempestera,17,0.8901918976545843,1.1233532934131736
Tempestera,18,1.0326226012793176,0.9684080115630809
Tempestera,19,1.4613983653162759,0.6842761178151311
Tempestera,20,1.3723791755508175,0.7286615957274639
Tempestera,21,0.9525053304904051,1.0498628910403491
Tempestera,22,1.0593283582089552,0.943994364212751
Tempestera,23,1.16318407960199,0.8597091531223268
Terribra,0,1.3606675607071563,0.7349333730571832
Terribra,1,1.2378650501660418,0.8078425025941757
Terribra,2,0.991866431293617,1.0082002661343978
Terribra,3,0.8293105439427186,1.205820916306921
Terribra,4,0.6226717040898818,1.6059827248158547
Terribra,5,0.39910815925862203,2.5055864602156634
Terribra,6,0.30503828740180683,3.2782769943982997
Terribra,7,0.28575199568220866,3.499538113854935
Terribra,8,0.2043075298647536,4.894582204884835
Terribra,9,0.43649994932723063,2.2909510105127886
Terribra,10,0.7167415759466971,1.3952030042057564
Terribra,11,1.0099719296426275,0.9901265279262207
Terribra,12,1.1481247540013813,0.8709854887414064
Terribra,13,1.3193397927365889,0.7579548540151201
Terribra,14,1.32878613970129,0.7525665493657235
Terribra,15,1.1772509904758763,0.8494365331523512
Terribra,16,1.1992924667268456,0.8338249657560494
Terribra,17,1.3220949772679602,0.7563753113005901
Terribra,18,1.3665715275600945,0.7317582576781919
Terribra,19,1.2929687407934651,0.7734139027880311
Terribra,20,1.2358970612150624,0.8091288760059498
Terribra,21,1.2910007518424855,0.7745928873959398
Terribra,22,1.4462599416982143,0.6914386350394169
Terribra,23,1.4476526723404457,0.6907734286728338
Thyria,0,0.5430136699657713,1.8415742647197717
Thyria,1,0.44143414116775787,2.2653435852393002
Thyria,2,0.36948911233948534,2.706439693630819
Thyria,3,0.37736880597305805,2.6499275620343514
Thyria,4,0.407517199005858,2.4538841610599733
Thyria,5,0.5356478693952577,1.8668981193353618
Thyria,6,0.6661767074122663,1.5011032191210278
Thyria,7,0.7979046292430796,1.2532826146761866
Thyria,8,0.8074445927726893,1.2384750717892523
Thyria,9,1.0488557417036017,0.9534199606666138
Thyria,10,1.037721392003988,0.9636497885707621
Thyria,11,0.9945543747070246,1.0054754425011498
Thyria,12,0.9806792620044291,1.0197013832596815
Thyria,13,1.0690688688505925,0.935393433610267
Thyria,14,1.202852362933642,0.8313572228940013
Thyria,15,1.3212190651249192,0.7568767560173313
Thyria,16,1.407039206655787,0.7107122497153247
Thyria,17,1.506563163201564,0.6637624126391901
Thyria,18,1.7888617525086905,0.5590146911004191
Thyria,19,1.8095887727187403,0.5526117397919044
Thyria,20,1.7285649664430907,0.5785145594253965
Thyria,21,1.4085808858449642,0.7099343815106016
Thyria,22,1.0135025343141775,0.9866773551549978
Thyria,23,0.723561432787198,1.3820526560515334
Tornabra,0,1.7675391870742516,0.5657583194267203
Tornabra,1,1.7188594192990918,0.5817811443868837
Tornabra,2,1.4085258997324488,0.7099620959685237
Tornabra,3,1.0118437444693913,0.9882948878874552
Tornabra,4,0.6589154280994833,1.5176454478904986
Tornabra,5,0.4430438388584476,2.2571129813623245
Tornabra,6,0.30859495643181606,3.2404936605661914
Tornabra,7,0.21007637879161187,4.760173446211026
Tornabra,8,0.1756840337013777,5.692036885376671
Tornabra,9,0.36509825831369785,2.7389886892880906
Tornabra,10,0.5340286429144009,1.8725587349446524
Tornabra,11,0.7186060957285482,1.391582963106046
Tornabra,12,0.9570790057223365,1.044845821526792
Tornabra,13,1.1196346588286734,0.8931484856374209
Tornabra,14,1.160490892497111,0.8617043067423207
Tornabra,15,1.1042773511377004,0.9055696007617408
Tornabra,16,1.0593644701546663,0.9439621850391121
Tornabra,17,1.1077544774073547,0.9027271118239587
Tornabra,18,1.1622294556319381,0.8604152950643217
Tornabra,19,1.1810638895925654,0.8466942464433254
Tornabra,20,1.2042447313902607,0.830395993383781
Tornabra,21,1.3271031929180448,0.7535209057866799
Tornabra,22,1.5677381621948874,0.6378616175292726
Tornabra,23,1.7098768431024851,0.5848374425526172
Unebra,0,1.8147824848581315,0.5510302244724242
Unebra,1,1.6891523066741505,0.5920129262759887
Unebra,2,1.4412495497231321,0.6938423676816431
Unebra,3,1.009798024645852,0.9902970451449553
Unebra,4,0.6496954871786279,1.5391826166787872
Unebra,5,0.41018672876996926,2.437914076349348
Unebra,6,0.2940697489339957,3.4005537925101272
Unebra,7,0.23950875840865873,4.17521265879456
Unebra,8,0.2314160828908967,4.3212208395708585
Unebra,9,0.4104665287213813,2.436252239896485
Unebra,10,0.6026890953414146,1.6592302859462134
Unebra,11,0.7884762630789723,1.2682689978453312
Unebra,12,0.9686674317882903,1.0323460531277133
Unebra,13,1.04757101808647,0.9545892189979016
Unebra,14,1.08422481172144,0.92231794475565
Unebra,15,1.0713540139564885,0.9333982856955194
Unebra,16,1.0545660168717697,0.9482573722282153
Unebra,17,1.0789086126446121,0.9268625611846846
Unebra,18,1.137946402392541,0.8787760108011171
Unebra,19,1.1692839969506832,0.8552242249170001
Unebra,20,1.2610583810138143,0.7929846984531047
Unebra,21,1.3679419624531923,0.7310251658678959
Unebra,22,1.5180653979223147,0.6587331490254901
Unebra,23,1.6410267150312892,0.6093746011812691
Ustebra,0,1.66255226730834,0.6014848493268682
Ustebra,1,1.6438437325138027,0.6083303298366308
Ustebra,2,1.5154877541038607,0.6598535668084766
Ustebra,3,1.0861558112931455,0.9206782209353822
Ustebra,4,0.7525845646214782,1.3287543314191708
Ustebra,5,0.5097593552779516,1.9617099512665925
Ustebra,6,0.34726512265529763,2.879644210606834
Ustebra,7,0.2797601002007827,3.574491141811517
Ustebra,8,0.22349355126479414,4.474402032366493
Ustebra,9,0.3664558361816526,2.7288417901040023
Ustebra,10,0.49876568019250195,2.0049494977562277
Ustebra,11,0.6646351639378816,1.5045848523498562
Ustebra,12,0.8317583123859879,1.2022723249153866
Ustebra,13,0.9840303558941008,1.0162288124652303
Ustebra,14,1.0586716235795217,0.9445799601380224
Ustebra,15,1.0972459221249589,0.9113727194933388
Ustebra,16,1.0861558112931458,0.9206782209353821
Ustebra,17,1.1732372902594699,0.8523424956760817
Ustebra,18,1.2242518000858105,0.8168254275222694
Ustebra,19,1.2342811177076243,0.8101882023904374
Ustebra,20,1.2749770026730602,0.7843278725054996
Ustebra,21,1.3605155096975672,0.7350155091008795
Ustebra,22,1.4621587863647938,0.6839202481463666
Ustebra,23,1.639504123927441,0.6099405212867014
Venebra,0,1.9317775023184005,0.5176579594698983
Venebra,1,1.5679122751548136,0.6377907845011682
Venebra,2,1.313405449597769,0.7613795117922272
Venebra,3,0.9820163538203672,1.0183129803385356
Venebra,4,0.6870800585784796,1.4554344686832124
Venebra,5,0.4604099170667368,2.171977542036848
Venebra,6,0.31968001439326693,3.128127987287346
Venebra,7,0.25273941704623176,3.956644403500691
Venebra,8,0.19081214191736753,5.240756641330805
Venebra,9,0.3263077963088149,3.064591196753413
Venebra,10,0.4760956676002005,2.1004181891437543
Venebra,11,0.6917195059193633,1.4456726916655351
Venebra,12,0.8947505585989848,1.117629925334516
Venebra,13,1.1090488405350378,0.9016735453395998
Venebra,14,1.2020587134165621,0.8319061197582779
Venebra,15,1.074142522446485,0.9309751537648685
Venebra,16,1.0770145612765558,0.9284925533548287
Venebra,17,1.2245931719294254,0.8165977264305954
Venebra,18,1.2418254049098503,0.8052661799688294
Venebra,19,1.213105016609142,0.8243309411044967
Venebra,20,1.2504415214000626,0.7997175260785849
Venebra,21,1.3637765921559342,0.733257929305814
Venebra,22,1.4708237672483369,0.6798911074647858
Venebra,23,1.6542943661207894,0.6044873394237168
Victoris,0,0.7940100780234072,1.2594298582322532
Victoris,1,0.9229518855656698,1.0834800986262767
Victoris,2,0.9287688092141929,1.0766942107434399
Victoris,3,0.9326467583132082,1.0722173117382698
Victoris,4,0.9374941946869776,1.0666732718637182
Victoris,5,0.9404026565112391,1.0633742823631087
Victoris,6,1.0926121586475943,0.9152378472867928
Victoris,7,1.175988064276426,0.8503487666052889
Victoris,8,1.0983545063519056,0.9104528585414722
Victoris,9,1.5220950213635522,0.6569892063007741
Victoris,10,1.7605888909530003,0.5679917697644359
Victoris,11,1.888561211220509,0.5295036210945665
Victoris,12,1.6917552944454766,0.5911020366144502
Victoris,13,1.3844278283485048,0.7223200657508512
Victoris,14,1.1643542169793797,0.858845173931903
Victoris,15,0.8928977800483002,1.1199490270273784
Victoris,16,0.7203290451421142,1.38825444669208
Victoris,17,0.6136854449191901,1.6294992952483658
Victoris,18,0.5109197937952815,1.9572543717119837
Victoris,19,0.4566285064090656,2.189964021002581
Victoris,20,0.446933633661527,2.237468663540598
Victoris,21,0.5661805684562512,1.7662209826921498
Victoris,22,0.7224917475242574,1.3840988543144923
Victoris,23,0.8221252089912688,1.2163597333634617
Vunira,0,0.5991709475744721,1.6689727765475613
Vunira,1,0.46077746345199494,2.170245030015846
Vunira,2,0.39609671929370044,2.5246359065612793
Vunira,3,0.3963880739971161,2.522780238860757
Vunira,4,0.4183853541050046,2.3901410271379246
Vunira,5,0.47782171360181586,2.092830801811012
Vunira,6,0.5904303064719999,1.6936799975179173
Vunira,7,0.7056610916729256,1.4171108649752517
Vunira,8,0.7158585062924765,1.3969241005169148
Vunira,9,0.9843418654900822,1.015907211771514
Vunira,10,1.0130403037765328,0.9871275567932297
Vunira,11,1.011583530259454,0.9885491114545103
Vunira,12,1.0160995281623981,0.9841555598480457
Vunira,13,1.0854419475753445,0.9212837243242677
Vunira,14,1.1913493822669665,0.8393843274566054
Vunira,15,1.2873507570424534,0.7767890720765099
Vunira,16,1.3971914802301877,0.7157215128704119
Vunira,17,1.5307776117463052,0.6532627550380775
Vunira,18,1.6814079934122435,0.5947396491024189
Vunira,19,1.754100991914471,0.570092602768883
Vunira,20,1.6923337947903339,0.5908999767530446
Vunira,21,1.5328170946702155,0.6523935592035848
Vunira,22,1.1967058264297636,0.8356272510040222
Vunira,23,0.8586223109661898,1.1646564353478317
Wintera,0,1.5561923980746215,0.6425940656420355
Wintera,1,1.4924391330555338,0.6700440760707325
Wintera,2,1.5391234461129895,0.6497204642847006
Wintera,3,1.484269378270479,0.6737321504033411
Wintera,4,1.313579858654157,0.7612784205023981
Wintera,5,1.136763022949044,0.8796908236914261
Wintera,6,0.8983812493994112,1.113113169568625
Wintera,7,0.6564981523704694,1.5232335329341318
Wintera,8,0.3597834318802949,2.7794498339565408
Wintera,9,0.3765381625040404,2.655773304224561
Wintera,10,0.3806230398965677,2.627271329322956
Wintera,11,0.43970787360991,2.274237192502851
Wintera,12,0.5731958312585721,1.7446044536023395
Wintera,13,0.7163124284753344,1.3960388794712002
Wintera,14,0.8732884311310288,1.1450970428004665
Wintera,15,0.9506093246324397,1.0519568597611406
Wintera,16,0.9987525224729408,1.0012490356709893
Wintera,17,1.045582724008701,0.9564044786107984
Wintera,18,1.084097282281102,0.922426443036414
Wintera,19,1.125675498597898,0.8883554818822698
Wintera,20,1.1695879305675674,0.8550019830614435
Wintera,21,1.1786330162224492,0.8484405122173033
Wintera,22,1.2787237345300086,0.7820297480968766
Wintera,23,1.3458212123594622,0.7430407477727472
Xybra,0,1.6850116764273775,0.5934676975771682
Xybra,1,1.6890670595234722,0.5920428051460105
Xybra,2,1.488325596266781,0.6718959900362763
Xybra,3,1.1584877711177397,0.8631942649124155
Xybra,4,0.7948550868345752,1.2580909609352724
Xybra,5,0.5069228870118464,1.972686626746507
Xybra,6,0.31158860121661497,3.2093600218218654
Xybra,7,0.22237017310252996,4.497005988023952
Xybra,8,0.19070698969840538,5.243646295195869
Xybra,9,0.3406521800719608,2.9355455755156354
Xybra,10,0.5386900545979221,1.8563550439898122
Xybra,11,0.6461577066444335,1.5476098013178665
Xybra,12,0.8604171135547739,1.1622269992614929
Xybra,13,1.096305230310953,0.9121547287668806
Xybra,14,1.1348313697238535,0.8811881894341157
Xybra,15,1.0821113894746215,0.92411928173634
Xybra,16,1.0733247260997494,0.9316844899621413
Xybra,17,1.0827872866573038,0.9235424282521101
Xybra,18,1.1213134260702042,0.8918113140806994
Xybra,19,1.239595433039635,0.8067148146455182
Xybra,20,1.2510856851452368,0.799305764483998
Xybra,21,1.3051574597598337,0.7661910771931023
Xybra,22,1.4470438760321753,0.6910640489644454
Xybra,23,1.7073162834558986,0.5857145566349486
Xyla,0,0.5489099078623004,1.8217925850426808
Xyla,1,0.42681195930492216,2.3429521553907113
Xyla,2,0.3219669817393474,3.1059085456457245
Xyla,3,0.30020169525738,3.331093780608544
Xyla,4,0.3323187643344295,3.0091589982973352
Xyla,5,0.403188660562299,2.4802284831259143
Xyla,6,0.6067737182655797,1.6480608337131513
Xyla,7,0.7477172197524663,1.33740399924326
Xyla,8,0.7446341444628067,1.3429413725332446
Xyla,9,1.024561046590174,0.9760277372715709
Xyla,10,1.0476534846868955,0.9545140780005735
Xyla,11,0.9879316620229605,1.0122157619205436
Xyla,12,1.0134129730262393,0.986764553658529
Xyla,13,1.069418771168863,0.9350873829407454
Xyla,14,1.2143437275000117,0.8234900690422435
Xyla,15,1.3271516147541114,0.7534934131736527
Xyla,16,1.39457091678362,0.7170664381172943
Xyla,17,1.5153417137262442,0.6599171598998536
Xyla,18,1.7287476933787054,0.5784534110038789
Xyla,19,1.8320000890065753,0.5458515018644253
Xyla,20,1.8540308058114934,0.5393653637606677
Xyla,21,1.5973596835180484,0.6260330784094822
Xyla,22,1.1513959055263667,0.8685109919188437
Xyla,23,0.8021304359573849,1.2466800350325162
Xymera,0,1.567721279712679,0.6378684865356125
Xymera,1,1.5531213080667265,0.6438647096051798
Xymera,2,1.4832782004631162,0.6741823615339154
Xymera,3,1.461575539908322,0.6841931687381178
Xymera,4,1.2090354898161713,0.8271055799627898
Xymera,5,0.9774089126222768,1.023113240616063
Xymera,6,0.7252634563583952,1.3788093019619085
Xymera,7,0.5042909125277634,1.9829823920234646
Xymera,8,0.3042621949667931,3.2866390124778375
Xymera,9,0.3657884788053495,2.7338203851197282
Xymera,10,0.49324228533623177,2.0274011976047905
Xymera,11,0.5832096781815604,1.7146491860662976
Xymera,12,0.6629176314918954,1.5084830339321358
Xymera,13,0.7962903454468125,1.255823338456882
Xymera,14,0.9040144605642455,1.1061769956377077
Xymera,15,1.027522328812438,0.9732148606013779
Xymera,16,1.0803979018004821,0.9255849149035748
Xymera,17,1.049619583195501,0.9527261266939805
Xymera,18,1.0878951845375928,0.919206201307939
Xymera,19,1.1155167525164218,0.8964455242327513
Xymera,20,1.1415599451821747,0.8759942955430308
Xymera,21,1.1964084873115637,0.8358349264531623
Xymera,22,1.3020382198020306,0.7680266099654477
Xymera,23,1.379500023628373,0.7249003137888982
Yonabra,0,1.9288331977990016,0.518448148414857
Yonabra,1,1.7141218859256004,0.5833890858117214
Yonabra,2,1.3949296309706831,0.7168820403536303
Yonabra,3,0.9452848892081036,1.0578821384077481
Yonabra,4,0.6023019071758009,1.6602969176853666
Yonabra,5,0.3891766437742255,2.569527272505422
Yonabra,6,0.25396601155108656,3.9375347665325084
Yonabra,7,0.18655895149849527,5.360235957415668
Yonabra,8,0.16269197209073388,6.146584783189526
Yonabra,9,0.4197080768568698,2.3826084250959583
Yonabra,10,0.6157833191863192,1.6239478544520745
Yonabra,11,0.818004499344093,1.2224871633369228
Yonabra,12,0.9986157690732419,1.0013861496780114
Yonabra,13,1.0852536668467196,0.9214435578969937
Yonabra,14,1.1078548575702354,0.9026453178110494
Yonabra,15,1.0382669808688838,0.9631434095719198
Yonabra,16,1.0912013486160659,0.9164211547834563
Yonabra,17,1.1919154265769962,0.8389857012521863
Yonabra,18,1.1931049629308657,0.8381492249797513
Yonabra,19,1.1560310799019404,0.8650286461890145
Yonabra,20,1.1740723812689573,0.851736243824408
Yonabra,21,1.3348580451002854,0.7491433292630543
Yonabra,22,1.5278526932825351,0.6545133600880965
Yonabra,23,1.6475078501089222,0.6069773809781159
Yovera,0,1.547166544006234,0.6463428283619677
Yovera,1,1.5781511877446768,0.6336528513653321
Yovera,2,1.522895239744454,0.656643985680724
Yovera,3,1.4092848793701644,0.7095797412137981
Yovera,4,1.2910268224351087,0.7745772455089819
Yovera,5,1.1145864900356437,0.8971937206667745
Yovera,6,0.880480292900744,1.1357437617433754
Yovera,7,0.6217585176847483,1.6083414566216403
Yovera,8,0.33664683008810464,2.97047205149173
Yovera,9,0.3532249386182457,2.831057183877858
Yovera,10,0.38025043343455395,2.629845786019631
Yovera,11,0.44669528056254754,2.2386625592745144
Yovera,12,0.5508381109056464,1.8154154191616763
Yovera,13,0.6647927450992519,1.5042282085233984
Yovera,14,0.7870099509564421,1.2706319644176216
Yovera,15,0.8971775731375714,1.1146065505213671
Yovera,16,0.9918528734494795,1.008214047434461
Yovera,17,1.0848068046648074,0.9218231262007877
Yovera,18,1.1491860088769046,0.8701811475909774
Yovera,19,1.1629569616495457,0.8598770487444295
Yovera,20,1.2080568319799456,0.8277756257220525
Yovera,21,1.2633127799801682,0.7915696063928825
Yovera,22,1.336206140569966,0.7483875201871506
Yovera,23,1.3982681171520517,0.7151704224199636
Yubra,0,1.8113741965736263,0.5520670449494025
Yubra,1,1.7552136865488546,0.5697312000604469
Yubra,2,1.4245785711917471,0.7019619838612614
Yubra,3,0.961847608311585,1.039665734320832
Yubra,4,0.5457852382689092,1.8322225114987416
Yubra,5,0.34250001184121404,2.919707928254346
Yubra,6,0.24441686757259848,4.091370656744763
Yubra,7,0.17797344726160083,5.618815701929474
Yubra,8,0.1392756310365143,7.180006958559944
Yubra,9,0.2950404259047872,3.3893660400378867
Yubra,10,0.5181004798059935,1.930127531197148
Yubra,11,0.7308776234209741,1.3682181092360735
Yubra,12,0.9531466842232401,1.0491564588664992
Yubra,13,1.1097633178134487,0.9010930384420042
Yubra,14,1.2359267170944503,0.8091094610778442
Yubra,15,1.1576184002993457,0.8638425233577943
Yubra,16,1.1386345659247752,0.8782448995721651
Yubra,17,1.0812875662515926,0.924823359864032
Yubra,18,1.117277752253383,0.8950325896878809
Yubra,19,1.1374480762763646,0.8791610103853488
Yubra,20,1.1746247519265656,0.8513357124135567
Yubra,21,1.3842379231457844,0.7224191616766467
Yubra,22,1.6086974263758853,0.6216209360468895
Yubra,23,1.936351106206217,0.516435266721459
Zuna,0,0.7776188447257898,1.2859770654768894
Zuna,1,0.6861342747580499,1.457440674207141
Zuna,2,0.5336599914784832,1.8738522954091816
Zuna,3,0.406598088745511,2.459431137724551
Zuna,4,0.4015156126361921,2.490563177442583
Zuna,5,0.5082476109318887,1.9675449101796407
Zuna,6,0.7928662730537465,1.2612467372946414
Zuna,7,0.9300931280053565,1.0751611531036287
Zuna,8,0.7334403985447872,1.3634373044954866
Zuna,9,1.036825126301053,0.964482799107667
Zuna,10,0.8843508430214865,1.130772936884851
Zuna,11,1.087649887394242,0.9194135094297387
Zuna,12,1.0317426501917342,0.9692339459013009
Zuna,13,0.9199281757867187,1.0870413868395803
Zuna,14,1.0469900785196908,0.9551188884367188
Zuna,15,1.362103597297462,0.7341585485744927
Zuna,16,1.580650069998174,0.6326510965207848
Zuna,17,1.5704851177795363,0.6367459256244792
Zuna,18,1.5552376894515796,0.6429885327384447
Zuna,19,1.6111449266540874,0.6206766278169213
Zuna,20,1.4332582628279265,0.6977109610566101
Zuna,21,1.3214437884229109,0.7567480423767848
Zuna,22,1.0016387532365376,0.9983639278819411
Zuna,23,0.7674538925071521,1.3030098742911527
Zunera,0,1.527777777777778,0.6545454545454545
Zunera,1,1.5992063492063493,0.6253101736972705
Zunera,2,1.5357142857142858,0.6511627906976744
Zunera,3,1.23015873015873,0.8129032258064517
Zunera,4,0.9682539682539683,1.0327868852459017
Zunera,5,0.6468253968253969,1.5460122699386503
Zunera,6,0.42857142857142855,2.3333333333333335
Zunera,7,0.2936507936507936,3.4054054054054057
Zunera,8,0.26495726495726496,3.7741935483870965
Zunera,9,0.28174603174603174,3.5492957746478875
Zunera,10,0.48412698412698413,2.0655737704918034
Zunera,11,0.5,2.0
Zunera,12,0.7619047619047619,1.3125
Zunera,13,0.8174603174603174,1.2233009708737865
Zunera,14,0.9722222222222222,1.0285714285714287
Zunera,15,1.027777777777778,0.9729729729729728
Zunera,16,1.4285714285714286,0.7
Zunera,17,1.492063492063492,0.6702127659574468
Zunera,18,1.6111111111111112,0.6206896551724138
Zunera,19,1.1626984126984128,0.8600682593856654
Zunera,20,1.0992063492063493,0.9097472924187725
Zunera,21,1.1111111111111112,0.8999999999999999
Zunera,22,1.3547008547008548,0.7381703470031545
Zunera,23,1.373015873015873,0.7283236994219653
